Ticker,Stock Name,Trade Date,Trade Time,Trade Size,Execution Time (ms),Trade Direction, Trade Price ,Exchange,Order type
CAT,Caterpillar Inc.,1/1/2024,11:19:50,70,856,BUY,$214.09 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,15:08:12,506,545,SELL,$178.19 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/12/2024,14:30:55,841,138,BUY,$109.93 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,15:28:26,659,122,BUY,$152.73 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,13:18:24,958,352,BUY,$130.11 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,14:48:51,732,448,SELL,$173.01 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/26/2023,10:26:37,228,292,BUY,$147.37 ,NYSE,MKT
AAPL,Apple Inc.,12/22/2023,10:28:12,449,165,BUY,$153.52 ,NASDAQ,MKT
AAPL,Apple Inc.,12/12/2023,9:46:45,289,982,BUY,$134.63 ,NASDAQ,MKT
AAPL,Apple Inc.,12/21/2023,11:43:30,852,474,BUY,$148.60 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/22/2023,11:29:33,762,261,SELL,$244.32 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/3/2024,13:06:56,541,393,BUY,$103.57 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,10:07:44,359,341,BUY,$147.18 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,10:09:14,373,857,SELL,$108.16 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,12:02:08,836,965,BUY,$144.58 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/19/2023,15:57:30,621,806,BUY,$154.89 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,15:28:43,334,601,SELL,$118.27 ,NYSE,MKT
CAT,Caterpillar Inc.,1/19/2024,13:47:47,187,712,BUY,$227.73 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,15:36:00,355,159,SELL,$153.64 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,14:01:59,50,786,SELL,$109.26 ,NYSE,MKT
CAT,Caterpillar Inc.,1/1/2024,15:52:06,484,521,SELL,$208.11 ,NYSE,MKT
CAT,Caterpillar Inc.,1/16/2024,10:07:16,34,211,SELL,$207.50 ,NYSE,MKT
CAT,Caterpillar Inc.,12/13/2023,15:49:40,276,461,SELL,$216.86 ,NYSE,MKT
CAT,Caterpillar Inc.,1/1/2024,9:40:34,282,258,SELL,$167.42 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/19/2023,13:15:03,873,329,SELL,$116.38 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/19/2023,11:20:12,279,368,SELL,$105.11 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,11:17:56,856,183,BUY,$107.82 ,NYSE,MKT
CAT,Caterpillar Inc.,1/9/2024,14:23:42,300,596,BUY,$224.83 ,NYSE,MKT
AAPL,Apple Inc.,12/25/2023,10:37:14,762,396,SELL,$173.06 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/4/2024,10:03:25,666,417,BUY,$222.88 ,NYSE,MKT
CAT,Caterpillar Inc.,12/19/2023,12:02:02,842,470,BUY,$230.80 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,14:38:25,356,349,SELL,$228.87 ,NYSE,MKT
CAT,Caterpillar Inc.,12/25/2023,10:04:44,291,709,SELL,$230.42 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,14:27:42,524,726,BUY,$163.45 ,NYSE,MKT
CAT,Caterpillar Inc.,12/14/2023,12:07:46,299,552,SELL,$195.96 ,NYSE,MKT
AAPL,Apple Inc.,12/20/2023,14:59:02,49,967,SELL,$170.54 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/19/2023,13:51:21,166,384,BUY,$118.85 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,13:05:37,639,181,SELL,$124.75 ,NYSE,MKT
AAPL,Apple Inc.,12/22/2023,12:51:51,172,745,BUY,$196.71 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/13/2023,13:39:50,576,709,SELL,$120.09 ,NYSE,MKT
AAPL,Apple Inc.,1/3/2024,12:27:58,22,917,BUY,$167.99 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/27/2023,14:51:45,52,739,SELL,$159.30 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,12:26:07,627,115,BUY,$118.71 ,NYSE,MKT
AAPL,Apple Inc.,1/17/2024,14:30:36,998,825,SELL,$177.97 ,NASDAQ,MKT
AAPL,Apple Inc.,12/18/2023,15:44:18,356,261,BUY,$169.48 ,NASDAQ,MKT
AAPL,Apple Inc.,1/19/2024,14:30:14,475,285,SELL,$198.81 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,14:03:59,592,824,SELL,$112.98 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,13:50:57,69,960,SELL,$109.49 ,NYSE,MKT
AAPL,Apple Inc.,1/11/2024,9:39:25,168,205,BUY,$188.68 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/3/2024,11:35:42,767,432,SELL,$196.75 ,NYSE,MKT
AAPL,Apple Inc.,1/9/2024,14:41:58,832,436,SELL,$183.72 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,12:09:37,35,717,SELL,$143.84 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,15:02:55,490,995,SELL,$126.53 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,11:34:50,392,915,SELL,$174.95 ,NYSE,MKT
AAPL,Apple Inc.,1/11/2024,15:44:31,719,151,BUY,$140.54 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/11/2024,15:41:48,936,293,BUY,$155.74 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,15:36:39,478,352,SELL,$190.37 ,NYSE,MKT
AAPL,Apple Inc.,1/2/2024,9:42:43,204,206,BUY,$152.26 ,NASDAQ,MKT
AAPL,Apple Inc.,1/12/2024,10:34:08,894,720,BUY,$140.33 ,NASDAQ,MKT
AAPL,Apple Inc.,1/19/2024,13:31:20,428,909,BUY,$145.50 ,NASDAQ,MKT
AAPL,Apple Inc.,1/8/2024,9:00:57,59,782,SELL,$144.74 ,NASDAQ,MKT
AAPL,Apple Inc.,12/19/2023,14:21:54,119,314,SELL,$132.55 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/17/2024,11:11:12,588,122,SELL,$229.55 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,14:41:13,947,705,SELL,$134.06 ,NYSE,MKT
CAT,Caterpillar Inc.,12/14/2023,13:13:16,913,604,SELL,$175.13 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,11:43:55,643,710,BUY,$107.93 ,NYSE,MKT
CAT,Caterpillar Inc.,1/15/2024,10:09:55,930,787,BUY,$248.11 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/28/2023,14:53:10,243,938,SELL,$100.41 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,10:44:33,367,629,BUY,$131.93 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/9/2024,11:28:54,33,943,SELL,$188.19 ,NYSE,MKT
AAPL,Apple Inc.,1/9/2024,12:53:14,65,499,BUY,$165.57 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/18/2023,15:10:03,979,773,SELL,$248.71 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,15:14:51,397,342,BUY,$136.10 ,NYSE,MKT
AAPL,Apple Inc.,1/23/2024,10:12:06,559,191,SELL,$156.55 ,NASDAQ,MKT
AAPL,Apple Inc.,12/22/2023,9:11:14,923,858,SELL,$190.96 ,NASDAQ,MKT
AAPL,Apple Inc.,1/19/2024,13:04:47,946,787,BUY,$161.76 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/5/2024,15:21:49,929,277,SELL,$141.29 ,NYSE,MKT
AAPL,Apple Inc.,1/15/2024,11:08:27,15,916,SELL,$185.64 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/14/2023,12:54:13,740,392,BUY,$238.34 ,NYSE,MKT
CAT,Caterpillar Inc.,1/17/2024,12:03:15,583,920,SELL,$168.14 ,NYSE,MKT
AAPL,Apple Inc.,12/12/2023,9:43:40,90,680,SELL,$192.10 ,NASDAQ,MKT
AAPL,Apple Inc.,1/5/2024,15:00:22,301,445,BUY,$164.06 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/19/2023,11:07:01,89,797,SELL,$180.09 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,12:12:53,483,878,SELL,$238.25 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,14:13:40,877,274,SELL,$190.10 ,NYSE,MKT
CAT,Caterpillar Inc.,1/23/2024,9:41:41,667,511,SELL,$172.62 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,11:09:18,173,449,BUY,$150.83 ,NYSE,MKT
CAT,Caterpillar Inc.,1/19/2024,15:53:06,506,921,BUY,$187.96 ,NYSE,MKT
AAPL,Apple Inc.,12/19/2023,10:47:23,764,460,SELL,$161.08 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/23/2024,10:41:57,173,647,SELL,$212.43 ,NYSE,MKT
AAPL,Apple Inc.,1/9/2024,15:56:30,397,926,SELL,$138.32 ,NASDAQ,MKT
AAPL,Apple Inc.,12/27/2023,12:45:51,655,285,SELL,$182.22 ,NASDAQ,MKT
AAPL,Apple Inc.,12/21/2023,9:07:34,746,166,SELL,$141.55 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,12:05:42,421,705,SELL,$144.40 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/19/2023,9:02:58,194,811,BUY,$112.93 ,NYSE,MKT
AAPL,Apple Inc.,1/23/2024,15:41:27,349,982,BUY,$171.78 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,13:01:56,987,407,BUY,$137.39 ,NYSE,MKT
AAPL,Apple Inc.,12/20/2023,13:33:43,212,649,BUY,$150.79 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,11:00:56,532,118,BUY,$122.85 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,11:56:51,765,933,SELL,$123.39 ,NYSE,MKT
CAT,Caterpillar Inc.,1/17/2024,12:32:37,294,520,SELL,$244.29 ,NYSE,MKT
CAT,Caterpillar Inc.,12/26/2023,13:43:59,992,115,BUY,$221.89 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,11:59:35,812,612,BUY,$188.04 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,13:53:29,402,146,BUY,$143.98 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,12:45:31,597,125,SELL,$223.08 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,10:02:45,639,761,BUY,$147.84 ,NYSE,MKT
AAPL,Apple Inc.,1/23/2024,13:56:40,839,240,SELL,$191.86 ,NASDAQ,MKT
AAPL,Apple Inc.,1/17/2024,12:12:13,437,311,BUY,$169.84 ,NASDAQ,MKT
AAPL,Apple Inc.,1/16/2024,13:11:10,25,957,SELL,$135.47 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,12:02:54,546,981,BUY,$106.18 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,11:07:50,494,731,SELL,$130.50 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,9:50:57,601,329,SELL,$124.70 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,9:41:18,983,178,BUY,$153.36 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/12/2024,10:34:39,325,272,SELL,$121.73 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,9:10:26,752,722,SELL,$145.91 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,12:52:02,524,422,SELL,$125.29 ,NYSE,MKT
CAT,Caterpillar Inc.,1/12/2024,14:37:38,82,280,BUY,$219.93 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,9:23:51,716,368,SELL,$126.62 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,10:09:36,159,493,BUY,$131.14 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,9:35:24,723,738,SELL,$215.87 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,11:35:46,443,660,SELL,$220.97 ,NYSE,MKT
AAPL,Apple Inc.,1/17/2024,10:41:59,785,365,SELL,$156.13 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/19/2024,9:15:43,435,663,BUY,$216.47 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/17/2024,15:07:23,427,341,BUY,$112.91 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,13:08:53,194,847,BUY,$161.77 ,NASDAQ,MKT
AAPL,Apple Inc.,12/29/2023,12:45:31,96,164,BUY,$168.64 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/19/2023,12:44:26,408,604,BUY,$190.52 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,12:06:19,525,188,BUY,$171.75 ,NASDAQ,MKT
AAPL,Apple Inc.,12/27/2023,14:12:58,702,269,BUY,$196.50 ,NASDAQ,MKT
AAPL,Apple Inc.,1/12/2024,11:41:45,773,832,BUY,$142.11 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/22/2023,15:02:40,643,732,SELL,$190.60 ,NYSE,MKT
CAT,Caterpillar Inc.,12/13/2023,13:48:27,853,720,BUY,$223.45 ,NYSE,MKT
AAPL,Apple Inc.,1/17/2024,14:33:03,332,680,SELL,$165.92 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,9:17:44,796,264,SELL,$152.82 ,NYSE,MKT
AAPL,Apple Inc.,12/26/2023,10:42:31,163,686,BUY,$148.55 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/19/2024,14:12:58,124,159,SELL,$128.78 ,NYSE,MKT
CAT,Caterpillar Inc.,12/19/2023,14:45:28,108,833,SELL,$183.44 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,11:52:23,590,501,BUY,$145.17 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/26/2023,15:59:33,146,883,SELL,$110.69 ,NYSE,MKT
CAT,Caterpillar Inc.,12/28/2023,11:23:44,115,218,SELL,$229.70 ,NYSE,MKT
CAT,Caterpillar Inc.,1/5/2024,13:25:27,604,564,SELL,$207.26 ,NYSE,MKT
CAT,Caterpillar Inc.,12/22/2023,13:33:09,336,965,BUY,$201.27 ,NYSE,MKT
CAT,Caterpillar Inc.,12/18/2023,9:25:28,38,517,BUY,$158.38 ,NYSE,MKT
AAPL,Apple Inc.,1/18/2024,12:45:47,852,863,BUY,$172.96 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/10/2024,10:51:28,558,600,BUY,$196.53 ,NYSE,MKT
CAT,Caterpillar Inc.,1/23/2024,13:00:59,351,520,SELL,$160.87 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,15:38:35,605,327,SELL,$178.97 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/26/2023,12:41:46,245,662,BUY,$124.96 ,NYSE,MKT
CAT,Caterpillar Inc.,12/28/2023,15:52:42,570,537,SELL,$217.39 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,15:26:01,287,176,SELL,$223.66 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,13:44:37,630,773,BUY,$140.15 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/13/2023,11:12:43,922,699,BUY,$122.09 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,11:43:50,487,843,BUY,$140.53 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/12/2023,11:30:47,465,647,BUY,$123.82 ,NYSE,MKT
AAPL,Apple Inc.,12/25/2023,12:40:03,890,419,SELL,$163.71 ,NASDAQ,MKT
AAPL,Apple Inc.,1/1/2024,12:20:30,135,863,BUY,$187.25 ,NASDAQ,MKT
AAPL,Apple Inc.,12/22/2023,15:41:19,731,984,BUY,$198.14 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,15:11:50,554,651,SELL,$105.49 ,NYSE,MKT
CAT,Caterpillar Inc.,1/17/2024,9:51:01,350,516,SELL,$216.72 ,NYSE,MKT
AAPL,Apple Inc.,12/12/2023,15:39:23,633,597,SELL,$174.92 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/10/2024,15:13:46,974,457,SELL,$211.69 ,NYSE,MKT
AAPL,Apple Inc.,1/12/2024,15:56:30,933,177,SELL,$144.99 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/17/2024,12:26:15,950,280,BUY,$140.50 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,10:34:11,200,203,SELL,$146.51 ,NASDAQ,MKT
AAPL,Apple Inc.,1/4/2024,13:17:06,276,989,SELL,$144.51 ,NASDAQ,MKT
AAPL,Apple Inc.,12/28/2023,14:53:39,507,514,SELL,$192.59 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/21/2023,9:16:34,203,133,SELL,$238.26 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,15:11:13,531,855,SELL,$232.17 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/12/2024,9:32:05,301,651,SELL,$117.88 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,12:21:20,808,755,BUY,$165.55 ,NASDAQ,MKT
AAPL,Apple Inc.,12/12/2023,13:44:14,985,127,BUY,$142.83 ,NASDAQ,MKT
AAPL,Apple Inc.,1/2/2024,9:02:25,225,379,SELL,$181.12 ,NASDAQ,MKT
AAPL,Apple Inc.,1/18/2024,13:55:10,241,338,BUY,$133.13 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,15:44:22,458,328,SELL,$107.15 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/28/2023,10:36:49,562,441,SELL,$123.82 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,10:13:56,399,604,SELL,$165.17 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/25/2023,13:05:41,738,192,BUY,$103.65 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,13:12:08,186,671,BUY,$240.81 ,NYSE,MKT
AAPL,Apple Inc.,1/17/2024,14:07:34,349,926,SELL,$170.69 ,NASDAQ,MKT
AAPL,Apple Inc.,1/9/2024,15:12:27,40,340,BUY,$159.81 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,14:07:46,293,390,SELL,$124.42 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,10:20:29,386,150,BUY,$142.58 ,NYSE,MKT
AAPL,Apple Inc.,1/5/2024,12:10:22,194,709,SELL,$199.28 ,NASDAQ,MKT
AAPL,Apple Inc.,1/19/2024,13:11:11,110,618,SELL,$182.67 ,NASDAQ,MKT
AAPL,Apple Inc.,1/11/2024,11:37:33,252,923,SELL,$190.10 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/8/2024,13:50:26,795,787,SELL,$158.66 ,NYSE,MKT
CAT,Caterpillar Inc.,12/19/2023,12:24:48,707,140,BUY,$180.02 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,12:47:03,964,380,BUY,$158.70 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,15:13:32,898,502,BUY,$180.86 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,12:09:58,535,647,BUY,$180.52 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,11:08:50,474,342,SELL,$124.80 ,NYSE,MKT
AAPL,Apple Inc.,1/19/2024,10:35:19,480,923,BUY,$155.94 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,10:58:10,817,966,SELL,$150.47 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/27/2023,12:32:44,617,176,SELL,$123.63 ,NYSE,MKT
CAT,Caterpillar Inc.,1/5/2024,15:13:04,389,292,SELL,$246.60 ,NYSE,MKT
AAPL,Apple Inc.,12/18/2023,9:37:05,675,318,SELL,$148.90 ,NASDAQ,MKT
AAPL,Apple Inc.,1/9/2024,12:22:45,694,240,BUY,$198.21 ,NASDAQ,MKT
AAPL,Apple Inc.,1/10/2024,9:36:05,311,615,SELL,$157.81 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,14:15:09,317,494,BUY,$143.12 ,NYSE,MKT
AAPL,Apple Inc.,12/14/2023,10:37:15,175,382,BUY,$182.40 ,NASDAQ,MKT
AAPL,Apple Inc.,1/3/2024,14:50:09,495,829,BUY,$133.79 ,NASDAQ,MKT
AAPL,Apple Inc.,1/17/2024,15:52:41,619,542,SELL,$147.86 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/25/2023,15:10:30,325,157,BUY,$142.19 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,10:07:45,780,659,SELL,$167.41 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,11:03:35,268,786,SELL,$129.77 ,NYSE,MKT
CAT,Caterpillar Inc.,12/20/2023,12:12:04,654,866,BUY,$180.72 ,NYSE,MKT
AAPL,Apple Inc.,12/18/2023,15:42:02,525,951,BUY,$152.50 ,NASDAQ,MKT
AAPL,Apple Inc.,1/9/2024,10:36:29,202,120,BUY,$152.90 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/13/2023,15:22:57,422,236,SELL,$126.01 ,NYSE,MKT
AAPL,Apple Inc.,12/20/2023,13:11:47,77,968,BUY,$197.12 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,9:17:13,45,667,BUY,$150.24 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,14:33:13,149,427,BUY,$235.18 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/5/2024,12:01:08,921,113,SELL,$102.98 ,NYSE,MKT
CAT,Caterpillar Inc.,1/23/2024,15:20:43,634,849,SELL,$173.76 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/5/2024,13:08:24,939,559,SELL,$128.57 ,NYSE,MKT
CAT,Caterpillar Inc.,12/22/2023,12:55:15,923,744,BUY,$225.15 ,NYSE,MKT
AAPL,Apple Inc.,1/1/2024,15:08:01,56,135,BUY,$198.44 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/12/2023,14:29:53,932,971,BUY,$167.66 ,NYSE,MKT
CAT,Caterpillar Inc.,12/22/2023,11:02:14,206,413,BUY,$236.33 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,12:10:21,657,316,SELL,$141.70 ,NYSE,MKT
CAT,Caterpillar Inc.,1/19/2024,15:45:49,911,967,BUY,$213.38 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,13:25:12,982,243,SELL,$165.82 ,NYSE,MKT
CAT,Caterpillar Inc.,1/19/2024,14:40:18,494,787,SELL,$246.61 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/5/2024,9:41:38,54,719,SELL,$134.38 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,11:03:42,442,118,SELL,$133.58 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/17/2024,12:40:41,178,806,BUY,$120.00 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,11:19:13,849,912,SELL,$130.52 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/17/2024,9:29:38,699,430,SELL,$155.45 ,NYSE,MKT
AAPL,Apple Inc.,12/18/2023,14:21:02,95,484,BUY,$166.63 ,NASDAQ,MKT
AAPL,Apple Inc.,1/9/2024,14:29:02,241,182,SELL,$144.78 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/18/2024,9:42:40,113,772,BUY,$225.34 ,NYSE,MKT
AAPL,Apple Inc.,1/8/2024,14:37:01,685,916,BUY,$162.53 ,NASDAQ,MKT
AAPL,Apple Inc.,12/28/2023,13:41:25,678,691,SELL,$168.87 ,NASDAQ,MKT
AAPL,Apple Inc.,1/10/2024,12:29:27,353,300,SELL,$184.59 ,NASDAQ,MKT
AAPL,Apple Inc.,12/28/2023,14:16:07,198,536,SELL,$178.30 ,NASDAQ,MKT
AAPL,Apple Inc.,12/22/2023,12:31:22,689,249,SELL,$141.61 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/27/2023,13:19:04,966,936,SELL,$138.38 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,15:55:45,305,643,BUY,$189.44 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/27/2023,13:38:52,659,478,SELL,$226.87 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/10/2024,10:54:05,713,962,SELL,$112.07 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/5/2024,12:43:37,123,390,BUY,$158.66 ,NYSE,MKT
AAPL,Apple Inc.,1/11/2024,11:02:36,894,269,BUY,$163.57 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/19/2024,12:38:03,907,223,SELL,$159.85 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,14:56:54,408,216,SELL,$194.19 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/15/2023,14:54:55,888,983,BUY,$153.18 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,9:16:15,929,614,SELL,$216.89 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,13:43:36,177,947,BUY,$112.94 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,11:29:59,50,411,SELL,$103.09 ,NYSE,MKT
AAPL,Apple Inc.,1/1/2024,15:50:52,457,954,BUY,$146.95 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/12/2023,10:54:31,607,791,BUY,$168.08 ,NYSE,MKT
AAPL,Apple Inc.,1/4/2024,9:20:44,230,634,SELL,$163.55 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/5/2024,13:21:24,182,248,BUY,$232.00 ,NYSE,MKT
CAT,Caterpillar Inc.,1/17/2024,9:27:38,950,203,BUY,$198.98 ,NYSE,MKT
AAPL,Apple Inc.,1/15/2024,10:54:48,697,367,SELL,$140.87 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/22/2024,13:10:56,74,500,BUY,$190.40 ,NYSE,MKT
AAPL,Apple Inc.,12/20/2023,12:17:05,961,747,BUY,$180.21 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,10:32:13,485,380,SELL,$112.02 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,14:24:32,576,936,BUY,$223.94 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,13:20:57,473,765,BUY,$170.87 ,NYSE,MKT
CAT,Caterpillar Inc.,1/16/2024,10:45:14,675,981,SELL,$194.14 ,NYSE,MKT
AAPL,Apple Inc.,1/11/2024,14:30:34,578,357,BUY,$160.12 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/21/2023,12:09:55,541,403,BUY,$161.49 ,NYSE,MKT
CAT,Caterpillar Inc.,12/19/2023,11:39:43,877,736,BUY,$207.44 ,NYSE,MKT
